4.685869420859984375e+13,2.878220388332495703e+13,2.783989368763474219e+13,3.787151554705732031e+13,2.869844344593812891e+13,2.735885971950044141e+13,3.476576983284459766e+13,3.985693952543303125e+13,2.879206986961558594e+13,3.676436169117121094e+13,4.766057498621258594e+13,4.954141687046306250e+13,6.158843163087342969e+13,7.647116744868521875e+13,6.792415290382883594e+13,7.428092141954932812e+13,6.769005462983801562e+13,3.889862011668071094e+13,4.426781067494796875e+13,3.156959046690744922e+13,4.794870722941703125e+13,4.757497839846032031e+13,6.021527576409493750e+13,7.311827010315240625e+13,5.405312240124487500e+13,7.811556684016575000e+13,9.758994618490135938e+13,1.293180313181855000e+14,1.270149731490195000e+14,1.276677818541096406e+14,1.459547850025281562e+14,2.338070905926548125e+14,1.816276243675892000e+15,1.298658988564069000e+15,1.116365486325446750e+15,1.410899227219737500e+15,1.648930944768397750e+15,1.982314638920684000e+15,1.662105345135675000e+15,2.203468310300082750e+15,2.239793031413655500e+15,1.972025247899831500e+15,2.019013440509874750e+15,2.334009439176049000e+15,2.697549452854022000e+15,4.022100410610561000e+15,5.294232017075245000e+15,1.524695715849153400e+16
1.612148404300229743e+01,1.041494291879320144e+01,1.133182701296020056e+01,1.319545711579988456e+01,1.092965208730212190e+01,1.223502600436401977e+01,1.347340876566926582e+01,1.269410684725811755e+01,1.285878360360648820e+01,1.409213458335161206e+01,1.453282477257449656e+01,1.452630249081250113e+01,1.584313854452279635e+01,1.906225645712656203e+01,2.050715957658895761e+01,2.277591679361154675e+01,4.023465774946088658e+01,4.286017686023830464e+01,4.190381373796223841e+01,3.760880825909622160e+01,4.886045992333231425e+01,4.498827369868407544e+01,5.011672324617612162e+01,5.391182317054501283e+01,5.760729834832086027e+01,6.001343124591867451e+01,6.565500609965408785e+01,9.116648805597179717e+01,8.367645217193233975e+01,8.599271439533841033e+01,1.412031136706271752e+02,1.523768071750645277e+02,1.592398646918417626e+03,1.241649688752959491e+03,1.191901390867873715e+03,1.363494736175537355e+03,1.314019630081944797e+03,1.548183743858065327e+03,1.406066472951923743e+03,1.884038487001534122e+03,1.970416381941494819e+03,1.862023467811546880e+03,2.300249806456545230e+03,2.672280882353050401e+03,3.890969364147737451e+03,4.471793463110722769e+03,8.210158196025700818e+03,1.469335436352220677e+04
